"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2023-06-30 a las 11:58:23 (tiempo del centro de Mexico)."
"Sismicidad del 1900-06-01 al 2023-06-30, todas las magnitudes, todas las profundidades, en Chihuahua."
"Total: 682 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2018-07-10,14:59:01,4.0,27.7022,-105.781,15.3,"60 km al OESTE de SANTA ROSALIA, CHIH",2018-07-10,19:59:01,revisado
2018-07-10,15:07:51,4.7,27.7127,-105.723,10.0,"54 km al OESTE de SANTA ROSALIA, CHIH",2018-07-10,20:07:51,revisado
2018-07-22,23:00:48,3.7,27.8782,-105.596,13.1,"37 km al SUROESTE de DELICIAS, CHIH",2018-07-23,04:00:48,revisado
2018-09-22,12:37:03,3.6,27.8768,-105.594,10.0,"37 km al SUROESTE de DELICIAS, CHIH",2018-09-22,17:37:03,revisado
2018-10-26,15:36:26,3.8,27.6985,-106.747,5.0,"79 km al SUR de CUAUHTEMOC, CHIH",2018-10-26,20:36:26,revisado
2018-11-02,22:11:47,4.1,27.7227,-105.679,8.6,"50 km al OESTE de SANTA ROSALIA, CHIH",2018-11-03,04:11:47,revisado
2018-11-02,22:22:37,3.9,27.734,-105.698,5.8,"52 km al OESTE de SANTA ROSALIA, CHIH",2018-11-03,04:22:37,revisado
2018-11-22,01:19:16,4.0,27.8515,-105.641,16.6,"41 km al SUROESTE de DELICIAS, CHIH",2018-11-22,07:19:16,revisado
2018-12-22,01:25:50,4.0,29.8525,-105.825,10.6,"113 km al NORTE de JUAN ALDAMA, CHIH",2018-12-22,07:25:50,revisado
2019-03-09,23:16:56,4.0,27.7177,-105.734,4.0,"56 km al OESTE de SANTA ROSALIA, CHIH",2019-03-10,05:16:56,revisado
2019-03-09,23:24:37,4.0,27.7302,-105.739,5.0,"56 km al OESTE de SANTA ROSALIA, CHIH",2019-03-10,05:24:37,revisado
2019-03-26,01:15:07,4.2,28.402,-108.811,5.0,"109 km al SUROESTE de MADERA, CHIH",2019-03-26,07:15:07,revisado
2019-04-04,13:24:07,3.6,29.1632,-109.011,6.0,"85 km al OESTE de MADERA, CHIH",2019-04-04,19:24:07,revisado
2019-06-17,20:48:20,4.5,29.4513,-104.09,3.0,"34 km al SURESTE de MANUEL OJINAGA, CHIH",2019-06-18,01:48:20,revisado
2019-07-03,14:58:51,3.7,28.2008,-106.597,17.8,"35 km al SURESTE de CUAUHTEMOC, CHIH",2019-07-03,19:58:51,revisado
2019-07-07,06:38:08,3.9,27.817,-106.264,10.0,"88 km al SURESTE de CUAUHTEMOC, CHIH",2019-07-07,11:38:08,revisado
2019-07-07,06:40:38,4.2,27.8862,-106.273,10.0,"82 km al SURESTE de CUAUHTEMOC, CHIH",2019-07-07,11:40:38,revisado
2019-09-13,13:06:11,4.1,27.3925,-106.124,2.8,"68 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2019-09-13,18:06:11,revisado
2019-09-13,13:34:36,3.9,27.394,-106.158,10.8,"71 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2019-09-13,18:34:36,revisado
2019-09-13,13:35:21,4.1,27.3377,-106.163,3.9,"67 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2019-09-13,18:35:21,revisado
2019-09-15,18:11:32,3.9,27.5053,-106.09,10.0,"76 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2019-09-15,23:11:32,revisado
2019-09-18,15:30:01,4.0,26.3955,-105.475,6.1,"62 km al SURESTE de HIDALGO DEL PARRAL, CHIH",2019-09-18,20:30:01,revisado
2019-09-22,03:17:53,3.8,28.0107,-106.633,10.0,"49 km al SURESTE de CUAUHTEMOC, CHIH",2019-09-22,08:17:53,revisado
2019-10-02,03:27:10,3.8,27.9788,-105.038,5.0,"35 km al NORESTE de SANTA ROSALIA, CHIH",2019-10-02,08:27:10,revisado
2019-10-02,09:11:49,3.9,28.6592,-104.899,10.0,"72 km al NORESTE de PEDRO MEOQUI, CHIH",2019-10-02,14:11:49,revisado
2019-10-24,21:38:40,3.9,26.4082,-105.503,10.0,"60 km al SURESTE de HIDALGO DEL PARRAL, CHIH",2019-10-25,02:38:40,revisado
2019-10-28,00:07:05,3.8,27.6988,-106.28,9.8,"97 km al SUROESTE de DELICIAS, CHIH",2019-10-28,06:07:05,revisado
2019-12-10,15:29:59,3.9,28.6925,-108.937,10.6,"95 km al SUROESTE de MADERA, CHIH",2019-12-10,21:29:59,revisado
2020-06-03,07:57:58,4.1,29.1178,-105.041,15.0,"78 km al SUROESTE de MANUEL OJINAGA, CHIH",2020-06-03,12:57:58,revisado
2020-07-07,22:24:54,4.2,28.7735,-104.538,10.0,"88 km al SUR de MANUEL OJINAGA, CHIH",2020-07-08,03:24:54,revisado
2020-07-11,08:20:15,3.9,26.7335,-106.104,10.0,"49 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2020-07-11,13:20:15,revisado
2020-08-04,18:04:46,4.2,28.8347,-106.952,5.0,"48 km al NORTE de CUAUHTEMOC, CHIH",2020-08-04,23:04:46,revisado
2020-08-30,06:47:00,4.2,28.745,-107.066,7.0,"42 km al NOROESTE de CUAUHTEMOC, CHIH",2020-08-30,11:47:00,revisado
2020-08-30,11:35:15,4.0,28.778,-107.12,6.3,"48 km al NOROESTE de CUAUHTEMOC, CHIH",2020-08-30,16:35:15,revisado
2020-10-07,07:08:45,4.1,28.293,-107.926,10.0,"102 km al SUR de MADERA, CHIH",2020-10-07,12:08:45,revisado
2020-11-17,08:19:03,4.0,28.206,-103.691,5.0,"157 km al NORESTE de SANTA ROSALIA, CHIH",2020-11-17,14:19:03,revisado
2020-12-13,16:55:00,3.7,28.5475,-108.854,10.0,"99 km al SUROESTE de MADERA, CHIH",2020-12-13,22:55:00,revisado
2021-01-01,16:20:45,4.0,28.6338,-108.658,5.0,"80 km al SUROESTE de MADERA, CHIH",2021-01-01,22:20:45,revisado
2021-01-07,14:23:30,4.0,28.5698,-108.799,6.0,"94 km al SUROESTE de MADERA, CHIH",2021-01-07,20:23:30,revisado
2021-01-15,13:51:33,4.0,28.2033,-107.179,5.0,"38 km al SUROESTE de CUAUHTEMOC, CHIH",2021-01-15,19:51:33,revisado
2021-01-28,18:10:01,4.0,28.5623,-108.772,5.0,"93 km al SUROESTE de MADERA, CHIH",2021-01-29,00:10:01,revisado
2021-02-08,14:29:24,3.9,28.5462,-108.669,8.7,"88 km al SUROESTE de MADERA, CHIH",2021-02-08,20:29:24,revisado
2021-02-10,14:45:58,4.0,28.5757,-108.716,10.0,"88 km al SUROESTE de MADERA, CHIH",2021-02-10,20:45:58,revisado
2021-02-27,07:33:08,4.0,28.2387,-108.059,10.0,"106 km al SUR de MADERA, CHIH",2021-02-27,13:33:08,revisado
2021-03-28,14:21:56,4.2,28.6007,-105.319,5.0,"40 km al NORESTE de PEDRO MEOQUI, CHIH",2021-03-28,20:21:56,revisado
2021-03-29,12:38:20,4.4,28.4293,-105.231,6.7,"30 km al NORESTE de PEDRO MEOQUI, CHIH",2021-03-29,18:38:20,revisado
2021-04-10,22:42:05,4.2,28.3228,-103.433,10.0,"168 km al SURESTE de MANUEL OJINAGA, CHIH",2021-04-11,03:42:05,revisado
2021-06-11,13:19:30,4.5,28.4488,-105.344,5.0,"24 km al NORESTE de PEDRO MEOQUI, CHIH",2021-06-11,18:19:30,revisado
2021-06-20,08:50:04,4.3,28.7412,-104.993,5.0,"71 km al NORESTE de PEDRO MEOQUI, CHIH",2021-06-20,13:50:04,revisado
2021-09-19,07:09:18,3.9,27.3308,-105.84,10.0,"47 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2021-09-19,12:09:18,revisado
2022-01-29,04:47:03,4.0,28.3057,-108.574,5.0,"107 km al SUROESTE de MADERA, CHIH",2022-01-29,10:47:03,revisado
2022-03-26,00:27:37,3.7,27.3243,-106.459,5.0,"90 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2022-03-26,06:27:37,revisado
2022-04-18,21:39:51,3.7,28.7967,-108.938,5.0,"89 km al SUROESTE de MADERA, CHIH",2022-04-19,02:39:51,revisado
2022-05-01,10:43:53,4.1,28.3698,-105.353,10.0,"17 km al NORESTE de PEDRO MEOQUI, CHIH",2022-05-01,15:43:53,revisado
2022-05-15,18:11:01,3.7,28.681,-109.151,5.0,"113 km al SUROESTE de MADERA, CHIH",2022-05-15,23:11:01,revisado
2022-07-12,08:43:00,4.6,28.0183,-107.556,11.5,"80 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-12,13:43:00,revisado
2022-07-13,23:24:34,3.9,27.9285,-107.551,8.8,"85 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-14,04:24:34,revisado
2022-07-18,07:42:21,3.8,28.0308,-107.347,10.0,"63 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-18,12:42:21,revisado
2022-07-25,22:57:17,4.2,28.0213,-107.585,11.7,"82 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-26,03:57:17,revisado
2022-07-27,01:59:46,3.9,28.1588,-107.42,5.5,"61 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-27,06:59:46,revisado
2022-07-27,02:01:59,3.8,28.2257,-107.29,5.0,"46 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-27,07:01:59,revisado
2022-07-27,02:49:37,3.9,28.053,-107.231,5.0,"53 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-27,07:49:37,revisado
2022-07-31,12:46:25,4.1,28.1113,-107.485,5.0,"69 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-31,17:46:25,revisado
2022-07-31,13:02:44,3.9,28.111,-107.485,5.0,"69 km al SUROESTE de CUAUHTEMOC, CHIH",2022-07-31,18:02:44,revisado
2022-08-16,11:38:48,4.2,28.1888,-107.942,5.8,"108 km al OESTE de CUAUHTEMOC, CHIH",2022-08-16,16:38:48,revisado
2022-08-25,12:19:09,4.3,28.7043,-104.552,5.0,"96 km al SUR de MANUEL OJINAGA, CHIH",2022-08-25,17:19:09,revisado
2022-09-07,06:28:59,3.7,27.2472,-105.847,5.0,"39 km al NOROESTE de HIDALGO DEL PARRAL, CHIH",2022-09-07,11:28:59,revisado
2022-09-10,13:34:29,3.8,27.9863,-107.573,10.0,"83 km al SUROESTE de CUAUHTEMOC, CHIH",2022-09-10,18:34:29,revisado
2022-11-15,16:11:06,4.1,26.8553,-105.728,12.0,"11 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-15,22:11:06,revisado
2022-11-15,17:47:23,3.0,26.8212,-105.739,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-15,23:47:23,revisado
2022-11-15,17:53:20,3.0,26.8353,-105.747,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-15,23:53:20,revisado
2022-11-15,18:12:40,2.6,26.8235,-105.745,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,00:12:40,revisado
2022-11-15,18:49:19,2.5,26.8592,-105.784,4.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,00:49:19,revisado
2022-11-15,18:52:10,2.6,26.8902,-105.794,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,00:52:10,revisado
2022-11-15,19:33:35,3.7,26.825,-105.765,3.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,01:33:35,revisado
2022-11-15,19:35:16,3.0,26.873,-105.806,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,01:35:16,revisado
2022-11-15,20:58:13,3.0,26.8215,-105.744,4.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,02:58:13,revisado
2022-11-15,21:11:13,2.9,26.9033,-105.806,5.0,"15 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,03:11:13,revisado
2022-11-15,21:30:45,2.6,26.8338,-105.746,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,03:30:45,revisado
2022-11-15,21:51:36,2.7,26.8208,-105.729,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,03:51:36,revisado
2022-11-15,23:16:12,2.6,26.8178,-105.74,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,05:16:12,revisado
2022-11-15,23:50:45,2.8,26.7888,-105.685,5.0,"16 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-16,05:50:45,revisado
2022-11-16,00:05:24,2.4,26.9225,-105.808,5.0,"14 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,06:05:24,revisado
2022-11-16,00:16:16,2.7,26.8138,-105.758,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,06:16:16,revisado
2022-11-16,02:22:03,2.8,26.793,-105.66,5.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-16,08:22:03,revisado
2022-11-16,05:38:33,4.1,26.91,-105.68,5.0,"3 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,11:38:33,revisado
2022-11-16,05:56:12,4.0,26.917,-105.678,5.0,"2 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,11:56:12,revisado
2022-11-16,06:27:44,2.5,26.8243,-105.698,4.0,"12 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,12:27:44,revisado
2022-11-16,06:53:20,2.5,26.818,-105.7,5.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,12:53:20,revisado
2022-11-16,06:55:17,4.1,26.9193,-105.671,3.0,"2 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,12:55:17,revisado
2022-11-16,08:35:16,2.8,26.8315,-105.751,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,14:35:16,revisado
2022-11-16,08:40:07,2.4,26.8007,-105.643,4.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-16,14:40:07,revisado
2022-11-16,08:52:52,2.3,26.8028,-105.663,5.0,"14 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-16,14:52:52,revisado
2022-11-16,08:58:35,2.2,26.7922,-105.682,5.0,"16 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-16,14:58:35,revisado
2022-11-16,09:54:39,2.7,26.841,-105.764,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,15:54:39,revisado
2022-11-16,11:59:44,2.3,26.8222,-105.747,3.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,17:59:44,revisado
2022-11-16,12:25:06,2.3,26.8057,-105.67,5.0,"14 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-16,18:25:06,revisado
2022-11-16,15:08:01,2.9,26.8023,-105.718,4.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-16,21:08:01,revisado
2022-11-16,21:14:25,2.2,26.813,-105.753,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,03:14:25,revisado
2022-11-16,21:35:52,2.6,26.8612,-105.796,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,03:35:52,revisado
2022-11-16,22:36:02,1.9,26.8913,-105.819,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,04:36:02,revisado
2022-11-16,22:36:25,2.8,26.9023,-105.819,5.0,"16 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,04:36:25,revisado
2022-11-16,22:44:36,2.9,26.8113,-105.726,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,04:44:36,revisado
2022-11-16,22:50:27,3.0,26.8093,-105.745,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,04:50:27,revisado
2022-11-16,23:14:10,2.2,26.9057,-105.816,5.0,"15 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,05:14:10,revisado
2022-11-17,00:05:15,2.5,26.8175,-105.752,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,06:05:15,revisado
2022-11-17,00:58:48,2.4,26.83,-105.762,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,06:58:48,revisado
2022-11-17,01:07:06,2.6,26.8827,-105.812,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,07:07:06,revisado
2022-11-17,01:28:01,2.9,26.8093,-105.75,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,07:28:01,revisado
2022-11-17,01:32:39,2.7,26.8015,-105.716,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,07:32:39,revisado
2022-11-17,03:01:19,1.9,26.7997,-105.709,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,09:01:19,revisado
2022-11-17,03:03:57,2.8,26.8123,-105.746,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,09:03:57,revisado
2022-11-17,03:11:45,2.5,26.8508,-105.789,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,09:11:45,revisado
2022-11-17,03:39:55,2.6,26.7907,-105.679,5.0,"16 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-17,09:39:55,revisado
2022-11-17,04:34:37,2.7,26.8173,-105.744,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,10:34:37,revisado
2022-11-17,05:44:18,2.5,26.8328,-105.741,10.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-17,11:44:18,revisado
2022-11-17,05:51:38,2.4,26.809,-105.696,10.0,"14 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-17,11:51:38,revisado
2022-11-18,00:37:29,2.7,26.8372,-105.745,10.0,"13 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,06:37:29,revisado
2022-11-18,02:12:31,2.8,26.8182,-105.726,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,08:12:31,revisado
2022-11-18,08:29:11,2.9,26.8617,-105.716,15.0,"9 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,14:29:11,revisado
2022-11-18,08:30:31,2.4,26.864,-105.731,15.0,"10 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,14:30:31,revisado
2022-11-18,09:34:01,2.3,26.8717,-105.722,15.0,"9 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,15:34:01,revisado
2022-11-18,10:26:32,1.9,26.8677,-105.719,15.0,"9 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,16:26:32,revisado
2022-11-18,10:50:11,2.0,26.8605,-105.712,15.0,"9 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,16:50:11,revisado
2022-11-18,11:03:30,2.6,26.8567,-105.71,15.0,"10 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,17:03:30,revisado
2022-11-18,13:09:02,1.9,26.867,-105.802,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:09:02,revisado
2022-11-18,13:09:16,2.8,26.8112,-105.758,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:09:16,revisado
2022-11-18,13:13:09,2.4,26.8153,-105.749,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:13:09,revisado
2022-11-18,13:23:55,2.3,26.8338,-105.768,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:23:55,revisado
2022-11-18,13:24:30,2.5,26.8143,-105.741,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:24:30,revisado
2022-11-18,13:42:04,2.5,26.804,-105.715,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:42:04,revisado
2022-11-18,13:42:51,1.8,26.8365,-105.778,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:42:51,revisado
2022-11-18,13:43:07,2.8,26.8095,-105.749,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,19:43:07,revisado
2022-11-18,14:00:19,2.5,26.8188,-105.759,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,20:00:19,revisado
2022-11-18,14:37:42,2.3,26.9008,-105.82,5.0,"16 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,20:37:42,revisado
2022-11-18,17:07:57,3.1,26.8027,-105.73,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-18,23:07:57,revisado
2022-11-18,21:24:31,2.2,26.9338,-105.811,5.0,"15 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,03:24:31,revisado
2022-11-18,22:11:55,2.5,26.9048,-105.793,5.0,"13 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,04:11:55,revisado
2022-11-18,23:07:02,2.2,26.8338,-105.758,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,05:07:02,revisado
2022-11-18,23:17:09,2.1,26.8095,-105.719,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,05:17:09,revisado
2022-11-18,23:36:27,2.7,26.8355,-105.761,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,05:36:27,revisado
2022-11-19,00:50:09,2.7,26.8737,-105.784,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,06:50:09,revisado
2022-11-19,00:57:04,2.7,26.8723,-105.811,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,06:57:04,revisado
2022-11-19,02:18:58,2.4,26.905,-105.815,4.0,"15 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,08:18:58,revisado
2022-11-19,03:54:29,3.8,26.9198,-105.675,5.0,"2 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,09:54:29,revisado
2022-11-19,04:46:11,3.4,26.8202,-105.766,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,10:46:11,revisado
2022-11-19,04:50:25,2.7,26.8428,-105.794,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,10:50:25,revisado
2022-11-19,04:58:20,2.7,26.83,-105.768,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,10:58:20,revisado
2022-11-19,05:10:17,2.5,26.8218,-105.752,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,11:10:17,revisado
2022-11-19,06:00:08,2.5,26.8257,-105.77,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,12:00:08,revisado
2022-11-19,08:46:14,3.0,26.8058,-105.722,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-19,14:46:14,revisado
2022-11-19,18:24:15,2.4,26.8027,-105.718,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-20,00:24:15,revisado
2022-11-19,19:10:41,2.8,26.8128,-105.735,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-20,01:10:41,revisado
2022-11-20,19:08:30,1.9,26.8182,-105.746,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,01:08:30,revisado
2022-11-20,19:22:39,2.1,26.8835,-105.806,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,01:22:39,revisado
2022-11-20,19:53:14,2.5,26.9048,-105.818,5.0,"16 km al OESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,01:53:14,revisado
2022-11-20,20:38:51,2.5,26.8008,-105.711,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,02:38:51,revisado
2022-11-20,20:40:48,4.3,26.9232,-105.673,9.3,"1 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,02:40:48,revisado
2022-11-20,20:54:49,1.9,26.8498,-105.782,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,02:54:49,revisado
2022-11-20,20:55:38,2.4,26.8405,-105.767,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,02:55:38,revisado
2022-11-20,20:57:25,2.5,26.8308,-105.765,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,02:57:25,revisado
2022-11-20,20:58:34,2.6,26.8798,-105.816,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,02:58:34,revisado
2022-11-20,21:44:16,2.5,26.8053,-105.734,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,03:44:16,revisado
2022-11-20,21:56:00,2.9,26.8797,-105.808,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,03:56:00,revisado
2022-11-20,22:51:16,2.3,26.8378,-105.773,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,04:51:16,revisado
2022-11-20,23:38:46,2.4,26.812,-105.75,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,05:38:46,revisado
2022-11-21,00:26:38,2.7,26.8082,-105.744,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,06:26:38,revisado
2022-11-21,00:33:43,3.0,26.8337,-105.77,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,06:33:43,revisado
2022-11-21,00:45:38,2.7,26.8332,-105.764,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,06:45:38,revisado
2022-11-21,01:56:21,2.6,26.8107,-105.733,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,07:56:21,revisado
2022-11-21,02:25:50,2.7,26.823,-105.749,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,08:25:50,revisado
2022-11-21,02:37:52,2.8,26.794,-105.678,5.0,"15 km al SUR de HIDALGO DEL PARRAL, CHIH",2022-11-21,08:37:52,revisado
2022-11-21,02:44:15,2.9,26.8085,-105.738,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,08:44:15,revisado
2022-11-21,03:06:15,2.8,26.8262,-105.743,5.0,"14 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,09:06:15,revisado
2022-11-21,03:38:19,2.8,26.8732,-105.809,5.0,"16 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,09:38:19,revisado
2022-11-21,04:02:02,2.7,26.8387,-105.774,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,10:02:02,revisado
2022-11-21,04:11:13,2.4,26.8088,-105.715,5.0,"15 km al SUROESTE de HIDALGO DEL PARRAL, CHIH",2022-11-21,10:11:13,revisado
